open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1755648000000,2025-08-20 00:00:00,824.10000000,837.11000000,818.57000000,836.55000000,46073.27100000,1755662399999,38130841.70605000,219610,24007.58500000,19875973.34098000
1755662400000,2025-08-20 04:00:00,836.55000000,837.32000000,832.42000000,834.35000000,23243.21100000,1755676799999,19429368.78128000,102719,14085.47800000,11778507.56141000
1755676800000,2025-08-20 08:00:00,834.36000000,834.79000000,826.18000000,831.03000000,52321.66800000,1755691199999,43582133.45712000,148015,32714.98600000,27258522.66755000
1755691200000,2025-08-20 12:00:00,831.03000000,837.32000000,818.88000000,832.83000000,60435.49800000,1755705599999,50220357.88033000,282701,35200.31400000,29280089.83594000
1755705600000,2025-08-20 16:00:00,832.84000000,869.99000000,832.84000000,869.11000000,114362.23800000,1755719999999,97737470.04667000,468297,66489.21900000,56818327.92628000
1755720000000,2025-08-20 20:00:00,869.11000000,881.02000000,866.60000000,869.05000000,95723.97550000,1755734399999,83659092.58469560,282196,57386.79050000,50152419.67914560
1755734400000,2025-08-21 00:00:00,869.05000000,883.86000000,866.11000000,866.21000000,60780.07000000,1755748799999,53088127.37857400,244026,31494.50700000,27512651.51340400
1755748800000,2025-08-21 04:00:00,866.21000000,866.59000000,858.03000000,862.48000000,43401.21200000,1755763199999,37433467.27164000,176104,22754.59600000,19625413.02349000
1755763200000,2025-08-21 08:00:00,862.48000000,864.34000000,849.02000000,851.24000000,73781.07200000,1755777599999,62970281.21838000,232976,32276.95100000,27568433.30536000
1755777600000,2025-08-21 12:00:00,851.24000000,856.88000000,841.10000000,841.85000000,51684.42600000,1755791999999,43923774.85099000,279119,23846.83000000,20269450.85760000
1755792000000,2025-08-21 16:00:00,841.84000000,844.68000000,834.52000000,836.40000000,28044.73900000,1755806399999,23540164.92070000,166010,14143.17900000,11871731.78696000
1755806400000,2025-08-21 20:00:00,836.40000000,842.83000000,833.46000000,839.49000000,20198.15700000,1755820799999,16941104.84446000,126200,10384.97100000,8711934.60462000
1755820800000,2025-08-22 00:00:00,839.49000000,853.34000000,839.23000000,845.69000000,35016.98900000,1755835199999,29666628.15937000,166734,18508.58400000,15673224.26750000
1755835200000,2025-08-22 04:00:00,845.70000000,854.45000000,845.66000000,851.02000000,28211.27600000,1755849599999,23992603.28243000,160637,12014.61000000,10217198.92486000
1755849600000,2025-08-22 08:00:00,851.02000000,855.18000000,844.24000000,848.99000000,41734.98000000,1755863999999,35427435.32028000,183043,17133.85300000,14546701.70862000
1755864000000,2025-08-22 12:00:00,849.00000000,882.00000000,842.70000000,876.22000000,158096.84500000,1755878399999,136832922.79071000,685246,83904.09100000,72673006.90377000
1755878400000,2025-08-22 16:00:00,876.22000000,898.54000000,876.22000000,894.60000000,108556.48990000,1755892799999,96635619.67320200,437166,65328.62070000,58159924.63619200
1755892800000,2025-08-22 20:00:00,894.60000000,900.71000000,892.66000000,900.21000000,59225.95180000,1755907199999,53161035.01676300,190083,32851.34780000,29501568.87221300
1755907200000,2025-08-23 00:00:00,900.20000000,900.21000000,875.71000000,882.78000000,52437.47900000,1755921599999,46482509.57522000,234920,22263.56400000,19716974.00128000
1755921600000,2025-08-23 04:00:00,882.77000000,893.23000000,882.57000000,887.32000000,32995.13800000,1755935999999,29326382.23556000,143516,18145.29500000,16125303.59472000
1755936000000,2025-08-23 08:00:00,887.33000000,897.11000000,884.30000000,888.41000000,46528.81900000,1755950399999,41445760.35583000,261636,25689.21900000,22886605.83275000
1755950400000,2025-08-23 12:00:00,888.42000000,894.12000000,885.32000000,888.64000000,28201.23600000,1755964799999,25101881.53011000,175677,14903.84900000,13268482.49291000
